gmDate,teamAbbr,ptsFor,ptsAgnst
2017-01-08,UTA,3756,3617
2017-01-08,WAS,3689,3715
2017-01-09,ATL,3785,3802
2017-01-09,BKN,3793,4105
2017-01-09,BOS,3951,3863
2017-01-09,CHA,3999,3934
2017-01-09,CHI,3765,3744
2017-01-09,CLE,3969,3728
2017-01-09,DAL,3523,3724
2017-01-09,DEN,3996,4114
2017-01-09,DET,3913,3911
2017-01-09,GS,4466,4016
2017-01-09,HOU,4471,4172
2017-01-09,IND,4021,4036
2017-01-09,LAC,4316,4098
2017-01-09,LAL,4319,4500
2017-01-09,MEM,3972,3944
2017-01-09,MIA,3827,3991
2017-01-09,MIL,3779,3705
2017-01-09,MIN,3814,3880
2017-01-09,NO,3884,4014
2017-01-09,NY,3912,4027
2017-01-09,OKC,4060,4001
2017-01-09,ORL,3858,4045
2017-01-09,PHI,3473,3705
2017-01-09,PHO,4025,4254
2017-01-09,POR,4221,4350
2017-01-09,SA,3922,3608
2017-01-09,SAC,3784,3884
2017-01-09,TOR,4091,3862
2017-01-09,UTA,3835,3705
2017-01-09,WAS,3796,3818
2017-01-10,ATL,3785,3802
2017-01-10,BKN,3793,4105
2017-01-10,BOS,3951,3863
2017-01-10,CHA,3999,3934
2017-01-10,CHI,3859,3853
2017-01-10,CLE,3969,3728
2017-01-10,DAL,3615,3825
2017-01-10,DEN,3996,4114
2017-01-10,DET,3913,3911
2017-01-10,GS,4466,4016
2017-01-10,HOU,4471,4172
2017-01-10,IND,4021,4036
2017-01-10,LAC,4316,4098
2017-01-10,LAL,4319,4500
2017-01-10,MEM,3972,3944
2017-01-10,MIA,3827,3991
2017-01-10,MIL,3779,3705
2017-01-10,MIN,3915,3972
2017-01-10,NO,3994,4110
2017-01-10,NY,4008,4137
2017-01-10,OKC,4169,4095
2017-01-10,ORL,3858,4045
2017-01-10,PHI,3473,3705
2017-01-10,PHO,4025,4254
2017-01-10,POR,4221,4350
2017-01-10,SA,3922,3608
2017-01-10,SAC,3784,3884
2017-01-10,TOR,4091,3862
2017-01-10,UTA,3835,3705
2017-01-10,WAS,3796,3818
2017-01-11,ATL,3902,3899
2017-01-11,BKN,3890,4222
2017-01-11,BOS,4057,3977
2017-01-11,CHA,4113,4055
2017-01-11,CHI,3958,3954
2017-01-11,CLE,4061,3828
2017-01-11,DAL,3615,3825
2017-01-11,DEN,3996,4114
2017-01-11,DET,4007,4011
2017-01-11,GS,4573,4111
2017-01-11,HOU,4592,4286
2017-01-11,IND,4021,4036
2017-01-11,LAC,4316,4098
2017-01-11,LAL,4406,4608
2017-01-11,MEM,3972,3944
2017-01-11,MIA,3922,4098
2017-01-11,MIL,3888,3812
2017-01-11,MIN,3915,3972
2017-01-11,NO,3994,4110
2017-01-11,NY,4008,4137
2017-01-11,OKC,4169,4095
2017-01-11,ORL,3858,4045
2017-01-11,PHI,3473,3705
2017-01-11,PHO,4025,4254
2017-01-11,POR,4329,4437
2017-01-11,SA,4029,3717
2017-01-11,SAC,3884,3978
2017-01-11,TOR,4205,3968
2017-01-11,UTA,3935,3797
2017-01-11,WAS,3897,3917
2017-01-12,ATL,3902,3899
2017-01-12,BKN,3890,4222
2017-01-12,BOS,4174,4085
2017-01-12,CHA,4113,4055
2017-01-12,CHI,3958,3954
2017-01-12,CLE,4147,3930
2017-01-12,DAL,3615,3825
2017-01-12,DEN,3996,4114
2017-01-12,DET,4007,4011
2017-01-12,GS,4573,4111
2017-01-12,HOU,4697,4405
2017-01-12,IND,4021,4036
2017-01-12,LAC,4421,4194
2017-01-12,LAL,4406,4608
2017-01-12,MEM,4067,4047
2017-01-12,MIA,3922,4098
2017-01-12,MIL,3888,3812
2017-01-12,MIN,4034,4077
2017-01-12,NO,3994,4110
2017-01-12,NY,4105,4235
2017-01-12,OKC,4272,4190
2017-01-12,ORL,3954,4150
2017-01-12,PHI,3571,3802
2017-01-12,PHO,4025,4254
2017-01-12,POR,4431,4523
2017-01-12,SA,4029,3717
2017-01-12,SAC,3884,3978
2017-01-12,TOR,4205,3968
2017-01-12,UTA,3935,3797
2017-01-12,WAS,4005,4034
2017-01-13,ATL,3902,3899
2017-01-13,BKN,3985,4326
2017-01-13,BOS,4174,4085
2017-01-13,CHA,4113,4055
2017-01-13,CHI,4047,4058
2017-01-13,CLE,4147,3930
2017-01-13,DAL,3728,3933
2017-01-13,DEN,4136,4226
2017-01-13,DET,4114,4138
2017-01-13,GS,4700,4218
2017-01-13,HOU,4697,4405
2017-01-13,IND,4133,4176
2017-01-13,LAC,4421,4194
2017-01-13,LAL,4500,4742
2017-01-13,MEM,4067,4047
2017-01-13,MIA,3922,4098
2017-01-13,MIL,3888,3812
2017-01-13,MIN,4034,4077
2017-01-13,NO,4098,4205
2017-01-13,NY,4209,4324
2017-01-13,OKC,4272,4190
2017-01-13,ORL,3954,4150
2017-01-13,PHI,3571,3802
2017-01-13,PHO,4133,4367
2017-01-13,POR,4431,4523
2017-01-13,SA,4163,3811
2017-01-13,SAC,3884,3978
2017-01-13,TOR,4205,3968
2017-01-13,UTA,3935,3797
2017-01-13,WAS,4005,4034
2017-01-14,ATL,4003,4002
2017-01-14,BKN,4098,4458
2017-01-14,BOS,4277,4186
2017-01-14,CHA,4206,4157
2017-01-14,CHI,4047,4058
2017-01-14,CLE,4267,4038
2017-01-14,DAL,3728,3933
2017-01-14,DEN,4136,4226
2017-01-14,DET,4191,4248
2017-01-14,GS,4700,4218
2017-01-14,HOU,4802,4515
2017-01-14,IND,4133,4176
2017-01-14,LAC,4421,4194
2017-01-14,LAL,4500,4742
2017-01-14,MEM,4177,4152
2017-01-14,MIA,4030,4214
2017-01-14,MIL,4004,3920
2017-01-14,MIN,4130,4163
2017-01-14,NO,4098,4205
2017-01-14,NY,4209,4324
2017-01-14,OKC,4358,4286
2017-01-14,ORL,4069,4259
2017-01-14,PHI,3673,3895
2017-01-14,PHO,4133,4367
2017-01-14,POR,4540,4638
2017-01-14,SA,4163,3811
2017-01-14,SAC,3992,4098
2017-01-14,TOR,4337,4081
2017-01-14,UTA,4045,3874
2017-01-14,WAS,4005,4034
2017-01-15,ATL,4003,4002
2017-01-15,BKN,4098,4458
2017-01-15,BOS,4277,4186
2017-01-15,CHA,4206,4157
2017-01-15,CHI,4154,4157
2017-01-15,CLE,4267,4038
2017-01-15,DAL,3728,3933
2017-01-15,DEN,4136,4226
2017-01-15,DET,4191,4248
2017-01-15,GS,4700,4218
2017-01-15,HOU,4802,4515
2017-01-15,IND,4133,4176
2017-01-15,LAC,4534,4291
2017-01-15,LAL,4597,4855
2017-01-15,MEM,4177,4152
2017-01-15,MIA,4030,4214
2017-01-15,MIL,4004,3920
2017-01-15,MIN,4130,4163
2017-01-15,NO,4197,4312
2017-01-15,NY,4209,4324
2017-01-15,OKC,4358,4286
2017-01-15,ORL,4176,4373
2017-01-15,PHI,3766,4004
2017-01-15,PHO,4241,4472
2017-01-15,POR,4540,4638
2017-01-15,SA,4268,3919
2017-01-15,SAC,3992,4098
2017-01-15,TOR,4337,4081
2017-01-15,UTA,4159,3981
2017-01-15,WAS,4114,4127
2017-01-16,ATL,4114,4100
2017-01-16,BKN,4210,4595
2017-01-16,BOS,4277,4186
2017-01-16,CHA,4206,4157
2017-01-16,CHI,4262,4261
2017-01-16,CLE,4267,4038
2017-01-16,DAL,3826,4020
2017-01-16,DEN,4136,4226
2017-01-16,DET,4293,4345
2017-01-16,GS,4700,4218
2017-01-16,HOU,4939,4627
2017-01-16,IND,4133,4176
2017-01-16,LAC,4534,4291
2017-01-16,LAL,4694,4957
2017-01-16,MEM,4281,4260
2017-01-16,MIA,4030,4214
2017-01-16,MIL,4102,4031
2017-01-16,MIN,4217,4261
2017-01-16,NO,4197,4312
2017-01-16,NY,4310,4440
2017-01-16,OKC,4480,4404
2017-01-16,ORL,4176,4373
2017-01-16,PHI,3766,4004
2017-01-16,PHO,4241,4472
2017-01-16,POR,4540,4638
2017-01-16,SA,4268,3919
2017-01-16,SAC,4110,4220
2017-01-16,TOR,4453,4182
2017-01-16,UTA,4159,3981
2017-01-16,WAS,4114,4127
2017-01-17,ATL,4222,4207
2017-01-17,BKN,4210,4595
2017-01-17,BOS,4385,4284
2017-01-17,CHA,4304,4265
2017-01-17,CHI,4262,4261
2017-01-17,CLE,4358,4164
2017-01-17,DAL,3826,4020
2017-01-17,DEN,4261,4338
2017-01-17,DET,4293,4345
2017-01-17,GS,4826,4309
2017-01-17,HOU,4939,4627
2017-01-17,IND,4231,4271
2017-01-17,LAC,4654,4389
2017-01-17,LAL,4694,4957
2017-01-17,MEM,4281,4260
2017-01-17,MIA,4030,4214
2017-01-17,MIL,4206,4144
2017-01-17,MIN,4217,4261
2017-01-17,NO,4292,4410
2017-01-17,NY,4417,4548
2017-01-17,OKC,4578,4524
2017-01-17,ORL,4288,4498
2017-01-17,PHI,3879,4108
2017-01-17,PHO,4342,4578
2017-01-17,POR,4641,4758
2017-01-17,SA,4268,3919
2017-01-17,SAC,4110,4220
2017-01-17,TOR,4453,4182
2017-01-17,UTA,4265,4082
2017-01-17,WAS,4234,4228
2017-01-18,ATL,4222,4207
2017-01-18,BKN,4319,4714
2017-01-18,BOS,4385,4284
2017-01-18,CHA,4304,4265
2017-01-18,CHI,4360,4360
2017-01-18,CLE,4358,4164
2017-01-18,DAL,3925,4118
2017-01-18,DEN,4388,4459
2017-01-18,DET,4293,4345
2017-01-18,GS,4826,4309
2017-01-18,HOU,5042,4736
2017-01-18,IND,4231,4271
2017-01-18,LAC,4654,4389
2017-01-18,LAL,4815,5084
2017-01-18,MEM,4281,4260
2017-01-18,MIA,4139,4317
2017-01-18,MIL,4206,4144
2017-01-18,MIN,4331,4383
2017-01-18,NO,4292,4410
2017-01-18,NY,4417,4548
2017-01-18,OKC,4578,4524
2017-01-18,ORL,4288,4498
2017-01-18,PHI,3879,4108
2017-01-18,PHO,4342,4578
2017-01-18,POR,4641,4758
2017-01-18,SA,4390,4033
2017-01-18,SAC,4110,4220
2017-01-18,TOR,4572,4291
2017-01-18,UTA,4265,4082
2017-01-18,WAS,4234,4228
2017-01-19,ATL,4317,4325
2017-01-19,BKN,4319,4714
2017-01-19,BOS,4491,4401
2017-01-19,CHA,4411,4350
2017-01-19,CHI,4360,4360
2017-01-19,CLE,4358,4164
2017-01-19,DAL,3925,4118
2017-01-19,DEN,4388,4459
2017-01-19,DET,4411,4440
2017-01-19,GS,4947,4409
2017-01-19,HOU,5153,4828
2017-01-19,IND,4337,4371
2017-01-19,LAC,4654,4389
2017-01-19,LAL,4815,5084
2017-01-19,MEM,4382,4364
2017-01-19,MIA,4139,4317
2017-01-19,MIL,4298,4255
2017-01-19,MIN,4331,4383
2017-01-19,NO,4410,4508
2017-01-19,NY,4534,4654
2017-01-19,OKC,4678,4645
2017-01-19,ORL,4386,4616
2017-01-19,PHI,3973,4197
2017-01-19,PHO,4342,4578
2017-01-19,POR,4726,4865
2017-01-19,SA,4390,4033
2017-01-19,SAC,4210,4326
2017-01-19,TOR,4661,4385
2017-01-19,UTA,4265,4082
2017-01-19,WAS,4338,4329
2017-01-20,ATL,4317,4325
2017-01-20,BKN,4319,4714
2017-01-20,BOS,4491,4401
2017-01-20,CHA,4411,4350
2017-01-20,CHI,4360,4360
2017-01-20,CLE,4476,4267
2017-01-20,DAL,4020,4217
2017-01-20,DEN,4492,4577
2017-01-20,DET,4411,4440
2017-01-20,GS,4947,4409
2017-01-20,HOU,5153,4828
2017-01-20,IND,4337,4371
2017-01-20,LAC,4755,4493
2017-01-20,LAL,4815,5084
2017-01-20,MEM,4382,4364
2017-01-20,MIA,4238,4412
2017-01-20,MIL,4298,4255
2017-01-20,MIN,4435,4484
2017-01-20,NO,4410,4508
2017-01-20,NY,4644,4767
2017-01-20,OKC,4678,4645
2017-01-20,ORL,4386,4616
2017-01-20,PHI,3973,4197
2017-01-20,PHO,4445,4696
2017-01-20,POR,4726,4865
2017-01-20,SA,4508,4137
2017-01-20,SAC,4210,4326
2017-01-20,TOR,4661,4385
2017-01-20,UTA,4265,4082
2017-01-20,WAS,4451,4439
2017-01-21,ATL,4419,4418
2017-01-21,BKN,4462,4828
2017-01-21,BOS,4491,4401
2017-01-21,CHA,4524,4428
2017-01-21,CHI,4453,4462
2017-01-21,CLE,4476,4267
2017-01-21,DAL,4127,4329
2017-01-21,DEN,4492,4577
2017-01-21,DET,4411,4440
2017-01-21,GS,5072,4517
2017-01-21,HOU,5261,4953
2017-01-21,IND,4433,4479
2017-01-21,LAC,4755,4493
2017-01-21,LAL,4923,5180
2017-01-21,MEM,4489,4455
2017-01-21,MIA,4238,4412
2017-01-21,MIL,4394,4367
2017-01-21,MIN,4435,4484
2017-01-21,NO,4524,4651
2017-01-21,NY,4644,4767
2017-01-21,OKC,4678,4645
2017-01-21,ORL,4498,4712
2017-01-21,PHI,4066,4289
2017-01-21,PHO,4445,4696
2017-01-21,POR,4818,4958
2017-01-21,SA,4508,4137
2017-01-21,SAC,4301,4433
2017-01-21,TOR,4739,4498
2017-01-21,UTA,4377,4189
2017-01-21,WAS,4451,4439
2017-01-22,ATL,4529,4511
2017-01-22,BKN,4567,4940
2017-01-22,BOS,4614,4528
2017-01-22,CHA,4636,4533
2017-01-22,CHI,4555,4561
2017-01-22,CLE,4591,4385
2017-01-22,DAL,4127,4329
2017-01-22,DEN,4615,4675
2017-01-22,DET,4524,4552
2017-01-22,GS,5072,4517
2017-01-22,HOU,5380,5048
2017-01-22,IND,4533,4588
2017-01-22,LAC,4853,4616
2017-01-22,LAL,4923,5180
2017-01-22,MEM,4584,4574
2017-01-22,MIA,4347,4509
2017-01-22,MIL,4491,4476
2017-01-22,MIN,4435,4484
2017-01-22,NO,4524,4651
2017-01-22,NY,4749,4874
2017-01-22,OKC,4678,4645
2017-01-22,ORL,4498,4712
2017-01-22,PHI,4159,4399
2017-01-22,PHO,4552,4801
2017-01-22,POR,4945,5081
2017-01-22,SA,4626,4252
2017-01-22,SAC,4400,4535
2017-01-22,TOR,4739,4498
2017-01-22,UTA,4486,4289
2017-01-22,WAS,4563,4552
2017-01-23,ATL,4529,4511
2017-01-23,BKN,4567,4940
2017-01-23,BOS,4614,4528
2017-01-23,CHA,4636,4533
2017-01-23,CHI,4555,4561
2017-01-23,CLE,4591,4385
2017-01-23,DAL,4249,4402
2017-01-23,DEN,4723,4786
2017-01-23,DET,4524,4552
2017-01-23,GS,5190,4615
2017-01-23,HOU,5380,5048
2017-01-23,IND,4533,4588
2017-01-23,LAC,4853,4616
2017-01-23,LAL,4996,5302
2017-01-23,MEM,4584,4574
2017-01-23,MIA,4347,4509
2017-01-23,MIL,4491,4476
2017-01-23,MIN,4546,4592
2017-01-23,NO,4524,4651
2017-01-23,NY,4749,4874
2017-01-23,OKC,4678,4645
2017-01-23,ORL,4596,4830
2017-01-23,PHI,4159,4399
2017-01-23,PHO,4667,4904
2017-01-23,POR,4945,5081
2017-01-23,SA,4626,4252
2017-01-23,SAC,4400,4535
2017-01-23,TOR,4842,4613
2017-01-23,UTA,4486,4289
2017-01-23,WAS,4563,4552
2017-01-24,ATL,4634,4626
2017-01-24,BKN,4653,5052
2017-01-24,BOS,4614,4528
2017-01-24,CHA,4735,4642
2017-01-24,CHI,4555,4561
2017-01-24,CLE,4713,4509
2017-01-24,DAL,4249,4402
2017-01-24,DEN,4723,4786
2017-01-24,DET,4628,4661
2017-01-24,GS,5292,4720
2017-01-24,HOU,5494,5175
2017-01-24,IND,4636,4697
2017-01-24,LAC,4968,4721
2017-01-24,LAL,4996,5302
2017-01-24,MEM,4584,4574
2017-01-24,MIA,4452,4611
2017-01-24,MIL,4618,4590
2017-01-24,MIN,4546,4592
2017-01-24,NO,4648,4773
2017-01-24,NY,4858,4977
2017-01-24,OKC,4775,4740
2017-01-24,ORL,4596,4830
2017-01-24,PHI,4159,4399
2017-01-24,PHO,4667,4904
2017-01-24,POR,4945,5081
2017-01-24,SA,4738,4338
2017-01-24,SAC,4509,4639
2017-01-24,TOR,4842,4613
2017-01-24,UTA,4581,4386
2017-01-24,WAS,4672,4651
2017-01-25,ATL,4634,4626
2017-01-25,BKN,4653,5052
2017-01-25,BOS,4722,4651
2017-01-25,CHA,4735,4642
2017-01-25,CHI,4655,4653
2017-01-25,CLE,4713,4509
2017-01-25,DAL,4249,4402
2017-01-25,DEN,4826,4879
2017-01-25,DET,4628,4661
2017-01-25,GS,5292,4720
2017-01-25,HOU,5494,5175
2017-01-25,IND,4636,4697
2017-01-25,LAC,5078,4842
2017-01-25,LAL,4996,5302
2017-01-25,MEM,4584,4574
2017-01-25,MIA,4452,4611
2017-01-25,MIL,4618,4590
2017-01-25,MIN,4658,4703
2017-01-25,NO,4648,4773
2017-01-25,NY,4858,4977
2017-01-25,OKC,4775,4740
2017-01-25,ORL,4688,4930
2017-01-25,PHI,4280,4509
2017-01-25,PHO,4778,5016
2017-01-25,POR,4945,5081
2017-01-25,SA,4846,4444
2017-01-25,SAC,4509,4639
2017-01-25,TOR,4948,4721
2017-01-25,UTA,4674,4489
2017-01-25,WAS,4795,4759
2017-01-26,ATL,4753,4740
2017-01-26,BKN,4759,5161
2017-01-26,BOS,4842,4760
2017-01-26,CHA,4838,4755
2017-01-26,CHI,4769,4772
2017-01-26,CLE,4825,4625
2017-01-26,DAL,4352,4497
2017-01-26,DEN,4826,4879
2017-01-26,DET,4628,4661
2017-01-26,GS,5405,4823
2017-01-26,HOU,5603,5295
2017-01-26,IND,4636,4697
2017-01-26,LAC,5078,4842
2017-01-26,LAL,5094,5407
2017-01-26,MEM,4685,4673
2017-01-26,MIA,4561,4717
2017-01-26,MIL,4727,4704
2017-01-26,MIN,4658,4703
2017-01-26,NO,4753,4887
2017-01-26,NY,4953,5080
2017-01-26,OKC,4889,4845
2017-01-26,ORL,4688,4930
2017-01-26,PHI,4394,4618
2017-01-26,PHO,4778,5016
2017-01-26,POR,5050,5179
2017-01-26,SA,4846,4444
2017-01-26,SAC,4625,4751
2017-01-26,TOR,5047,4822
2017-01-26,UTA,4674,4489
2017-01-26,WAS,4795,4759
2017-01-27,ATL,4753,4740
2017-01-27,BKN,4759,5161
2017-01-27,BOS,4842,4760
2017-01-27,CHA,4838,4755
2017-01-27,CHI,4769,4772
2017-01-27,CLE,4825,4625
2017-01-27,DAL,4450,4606
2017-01-27,DEN,4953,4999
2017-01-27,DET,4628,4661
2017-01-27,GS,5405,4823
2017-01-27,HOU,5603,5295
2017-01-27,IND,4745,4800
2017-01-27,LAC,5078,4842
2017-01-27,LAL,5182,5503
2017-01-27,MEM,4685,4673
2017-01-27,MIA,4561,4717
2017-01-27,MIL,4727,4704
2017-01-27,MIN,4761,4812
2017-01-27,NO,4753,4887
2017-01-27,NY,4953,5080
2017-01-27,OKC,4998,4943
2017-01-27,ORL,4688,4930
2017-01-27,PHI,4394,4618
2017-01-27,PHO,4898,5143
2017-01-27,POR,5050,5179
2017-01-27,SA,4846,4444
2017-01-27,SAC,4625,4751
2017-01-27,TOR,5047,4822
2017-01-27,UTA,4770,4577
2017-01-27,WAS,4795,4759
2017-01-28,ATL,4839,4852
2017-01-28,BKN,4875,5285
2017-01-28,BOS,4970,4858
2017-01-28,CHA,4945,4865
2017-01-28,CHI,4857,4872
2017-01-28,CLE,4949,4741
2017-01-28,DAL,4450,4606
2017-01-28,DEN,4953,4999
2017-01-28,DET,4628,4661
2017-01-28,GS,5405,4823
2017-01-28,HOU,5726,5413
2017-01-28,IND,4860,4911
2017-01-28,LAC,5078,4842
2017-01-28,LAL,5182,5503
2017-01-28,MEM,4794,4785
2017-01-28,MIA,4661,4805
2017-01-28,MIL,4813,4806
2017-01-28,MIN,4761,4812
2017-01-28,NO,4872,4990
2017-01-28,NY,5063,5187
2017-01-28,OKC,4998,4943
2017-01-28,ORL,4786,5058
2017-01-28,PHI,4512,4741
2017-01-28,PHO,4898,5143
2017-01-28,POR,5162,5288
2017-01-28,SA,4949,4563
2017-01-28,SAC,4736,4866
2017-01-28,TOR,5149,4908
2017-01-28,UTA,4770,4577
2017-01-28,WAS,4907,4845
2017-01-29,ATL,4839,4852
2017-01-29,BKN,4984,5414
2017-01-29,BOS,5082,4966
2017-01-29,CHA,5051,4974
2017-01-29,CHI,4857,4872
2017-01-29,CLE,4949,4741
2017-01-29,DAL,4450,4606
2017-01-29,DEN,5076,5111
2017-01-29,DET,4731,4777
2017-01-29,GS,5549,4921
2017-01-29,HOU,5726,5413
2017-01-29,IND,4860,4911
2017-01-29,LAC,5176,4986
2017-01-29,LAL,5182,5503
2017-01-29,MEM,4896,4880
2017-01-29,MIA,4777,4908
2017-01-29,MIL,4921,4918
2017-01-29,MIN,4890,4921
2017-01-29,NO,4872,4990
2017-01-29,NY,5063,5187
2017-01-29,OKC,4998,4943
2017-01-29,ORL,4786,5058
2017-01-29,PHI,4512,4741
2017-01-29,PHO,5010,5266
2017-01-29,POR,5162,5288
2017-01-29,SA,4949,4563
2017-01-29,SAC,4845,4972
2017-01-29,TOR,5149,4908
2017-01-29,UTA,4865,4679
2017-01-29,WAS,4907,4845
2017-01-30,ATL,4981,4991
2017-01-30,BKN,4984,5414
2017-01-30,BOS,5082,4966
2017-01-30,CHA,5051,4974
2017-01-30,CHI,4978,4980
2017-01-30,CLE,5056,4832
2017-01-30,DAL,4555,4707
2017-01-30,DEN,5076,5111
2017-01-30,DET,4731,4777
2017-01-30,GS,5662,5032
2017-01-30,HOU,5827,5533
2017-01-30,IND,4980,5012
2017-01-30,LAC,5176,4986
2017-01-30,LAL,5182,5503
2017-01-30,MEM,4896,4880
2017-01-30,MIA,4777,4908
2017-01-30,MIL,4921,4918
2017-01-30,MIN,4890,4921
2017-01-30,NO,4966,5097
2017-01-30,NY,5202,5329
2017-01-30,OKC,5089,5050
2017-01-30,ORL,4900,5171
2017-01-30,PHI,4620,4862
2017-01-30,PHO,5010,5266
2017-01-30,POR,5273,5401
2017-01-30,SA,5050,4668
2017-01-30,SAC,4845,4972
2017-01-30,TOR,5262,5022
2017-01-30,UTA,4865,4679
2017-01-30,WAS,5014,4939
2017-01-31,ATL,4981,4991
2017-01-31,BKN,5080,5518
2017-01-31,BOS,5195,5075
2017-01-31,CHA,5051,4974
2017-01-31,CHI,4978,4980
2017-01-31,CLE,5153,4936
2017-01-31,DAL,4659,4804
2017-01-31,DEN,5076,5111
2017-01-31,DET,4840,4890
2017-01-31,GS,5662,5032
2017-01-31,HOU,5827,5533
2017-01-31,IND,4980,5012
2017-01-31,LAC,5176,4986
2017-01-31,LAL,5182,5503
2017-01-31,MEM,5011,4976
2017-01-31,MIA,4881,5004
2017-01-31,MIL,4921,4918
2017-01-31,MIN,5001,5026
2017-01-31,NO,4966,5097
2017-01-31,NY,5202,5329
2017-01-31,OKC,5089,5050
2017-01-31,ORL,5005,5282
2017-01-31,PHI,4742,4981
2017-01-31,PHO,5106,5381
2017-01-31,POR,5273,5401
2017-01-31,SA,5050,4668
2017-01-31,SAC,4964,5094
2017-01-31,TOR,5262,5022
2017-01-31,UTA,4865,4679
2017-01-31,WAS,5014,4939
2017-02-01,ATL,4981,4991
2017-02-01,BKN,5080,5518
2017-02-01,BOS,5195,5075
2017-02-01,CHA,5149,5089
2017-02-01,CHI,4978,4980
2017-02-01,CLE,5153,4936
2017-02-01,DAL,4659,4804
2017-02-01,DEN,5192,5231
2017-02-01,DET,4840,4890
2017-02-01,GS,5662,5032
2017-02-01,HOU,5932,5616
2017-02-01,IND,4980,5012
2017-02-01,LAC,5176,4986
2017-02-01,LAL,5302,5619
2017-02-01,MEM,5011,4976
2017-02-01,MIA,4881,5004
2017-02-01,MIL,4921,4918
2017-02-01,MIN,5001,5026
2017-02-01,NO,5072,5205
2017-02-01,NY,5303,5446
2017-02-01,OKC,5183,5158
2017-02-01,ORL,5005,5282
2017-02-01,PHI,4742,4981
2017-02-01,PHO,5106,5381
2017-02-01,POR,5388,5499
2017-02-01,SA,5158,4762
2017-02-01,SAC,5047,5199
2017-02-01,TOR,5370,5128
2017-02-01,UTA,4865,4679
2017-02-01,WAS,5131,5040
2017-02-02,ATL,5074,5107
2017-02-02,BKN,5170,5613
2017-02-02,BOS,5304,5179
2017-02-02,CHA,5260,5215
2017-02-02,CHI,5106,5080
2017-02-02,CLE,5278,5033
2017-02-02,DAL,4772,4899
2017-02-02,DEN,5291,5350
2017-02-02,DET,4958,4988
2017-02-02,GS,5788,5143
2017-02-02,HOU,5932,5616
2017-02-02,IND,5078,5100
2017-02-02,LAC,5300,5100
2017-02-02,LAL,5302,5619
2017-02-02,MEM,5130,5075
2017-02-02,MIA,4997,5097
2017-02-02,MIL,5009,5022
2017-02-02,MIN,5098,5151
2017-02-02,NO,5170,5323
2017-02-02,NY,5398,5536
2017-02-02,OKC,5283,5286
2017-02-02,ORL,5093,5380
2017-02-02,PHI,4837,5094
2017-02-02,PHO,5220,5505
2017-02-02,POR,5388,5499
2017-02-02,SA,5158,4762
2017-02-02,SAC,5047,5199
2017-02-02,TOR,5474,5237
2017-02-02,UTA,4969,4767
2017-02-02,WAS,5131,5040
2017-02-03,ATL,5187,5215
2017-02-03,BKN,5170,5613
2017-02-03,BOS,5304,5179
2017-02-03,CHA,5260,5215
2017-02-03,CHI,5106,5080
2017-02-03,CLE,5278,5033
2017-02-03,DAL,4772,4899
2017-02-03,DEN,5291,5350
2017-02-03,DET,4958,4988
2017-02-03,GS,5921,5263
2017-02-03,HOU,6040,5729
2017-02-03,IND,5078,5100
2017-02-03,LAC,5420,5233
2017-02-03,LAL,5410,5735
2017-02-03,MEM,5130,5075
2017-02-03,MIA,4997,5097
2017-02-03,MIL,5009,5022
2017-02-03,MIN,5098,5151
2017-02-03,NO,5170,5323
2017-02-03,NY,5398,5536
2017-02-03,OKC,5283,5286
2017-02-03,ORL,5093,5380
2017-02-03,PHI,4923,5196
2017-02-03,PHO,5220,5505
2017-02-03,POR,5388,5499
2017-02-03,SA,5260,4848
2017-02-03,SAC,5047,5199
2017-02-03,TOR,5474,5237
2017-02-03,UTA,4969,4767
2017-02-03,WAS,5247,5148
2017-02-04,ATL,5187,5215
2017-02-04,BKN,5267,5719
2017-02-04,BOS,5417,5286
2017-02-04,CHA,5260,5215
2017-02-04,CHI,5223,5201
2017-02-04,CLE,5278,5033
2017-02-04,DAL,4880,5003
2017-02-04,DEN,5412,5467
2017-02-04,DET,5074,5096
2017-02-04,GS,5921,5263
2017-02-04,HOU,6161,5846
2017-02-04,IND,5184,5197
2017-02-04,LAC,5420,5233
2017-02-04,LAL,5517,5848
2017-02-04,MEM,5232,5189
2017-02-04,MIA,4997,5097
2017-02-04,MIL,5126,5143
2017-02-04,MIN,5206,5267
2017-02-04,NO,5170,5323
2017-02-04,NY,5398,5536
2017-02-04,OKC,5397,5388
2017-02-04,ORL,5195,5474
2017-02-04,PHI,4923,5196
2017-02-04,PHO,5325,5608
2017-02-04,POR,5492,5607
2017-02-04,SA,5260,4848
2017-02-04,SAC,5150,5304
2017-02-04,TOR,5568,5339
2017-02-04,UTA,4969,4767
2017-02-04,WAS,5247,5148
2017-02-05,ATL,5300,5301
2017-02-05,BKN,5267,5719
2017-02-05,BOS,5417,5286
2017-02-05,CHA,5358,5320
2017-02-05,CHI,5223,5201
2017-02-05,CLE,5389,5137
2017-02-05,DAL,4880,5003
2017-02-05,DEN,5509,5588
2017-02-05,DET,5158,5201
2017-02-05,GS,6027,5372
2017-02-05,HOU,6161,5846
2017-02-05,IND,5289,5281
2017-02-05,LAC,5420,5233
2017-02-05,LAL,5517,5848
2017-02-05,MEM,5339,5288
2017-02-05,MIA,5122,5199
2017-02-05,MIL,5263,5255
2017-02-05,MIN,5305,5374
2017-02-05,NO,5261,5428
2017-02-05,NY,5502,5647
2017-02-05,OKC,5397,5388
